@relation TechnoGym-weka.filters.unsupervised.attribute.Remove-R10-11

@attribute started_startofweekdate date dd/MM/yyyy
@attribute id_user numeric
@attribute id_facility numeric
@attribute count_session numeric
@attribute count_step numeric
@attribute count_physicalactivity numeric
@attribute sum_assignedmove numeric
@attribute sum_performedduration numeric
@attribute sum_performedweight numeric
@attribute avg_session_length numeric
@attribute pa_compliance numeric
@attribute muscle_compliance numeric
@attribute execise_quality_compliance numeric
@attribute month numeric
@attribute user_sex {M,F}
@attribute user_age numeric
@attribute facility_nation {IT}
@attribute facility_hasunity {true,false}
@attribute facility_hasartis {true,false}
@attribute WeeksSinceLastSession numeric
@attribute WeeksToNextSession numeric
@attribute weeks_since_membership numeric
@attribute id_membership numeric
@attribute cum_count_session numeric
@attribute weeks_to_drop numeric
@attribute count_session_rolling_sum2 numeric
@attribute count_session_rolling_sum8 numeric
@attribute rolling_frequency2 numeric
@attribute pa_compliance_rolling_avg2 numeric
@attribute pa_compliance_rolling_avg8 numeric
@attribute muscle_compliance_rolling_avg2 numeric
@attribute muscle_compliance_rolling_avg8 numeric
@attribute DropFlag {FALSE,TRUE}

@data
20/10/2014,9135,1034,2,37,23,1467,4535,180,2357,0.192334,0.52008,0.756533,10,F,48,IT,true,false,1,1,7,214383,18,4,4,18,2,0.224311,0.147656,0.407233,0.272753,FALSE
27/10/2014,9135,1034,1,30,17,1003,2329,92.5,2629,0.10394,0.17112,0.631447,10,F,48,IT,true,false,1,1,8,214383,19,4,3,19,1.5,0.148137,0.142191,0.3456,0.260049,FALSE
03/11/2014,9135,1034,3,52,32,1931,7950,327.5,3010,0.206536,0.378055,0.516813,11,F,48,IT,true,false,1,1,9,214383,22,4,4,18,2,0.155238,0.158461,0.274588,0.290822,FALSE
10/11/2014,9135,1034,3,58,36,2470,4641,157.5,3091,0.190186,0.188638,0.355669,11,F,48,IT,true,false,1,2,10,214383,25,4,6,19,3,0.198361,0.173326,0.283347,0.277809,FALSE
17/11/2014,9135,1034,0,0,0,?,0,0,0,0,0,0,11,F,48,IT,true,false,?,?,11,214383,25,4,3,16,1.5,0.095093,0.145143,0.094319,0.23877,FALSE
24/11/2014,9135,1034,1,6,5,464,1313,45,1433,0.180444,0.432627,0.338242,11,F,48,IT,true,false,2,1,12,214383,26,4,1,14,0.5,0.090222,0.15348,0.216314,0.263961,FALSE
01/12/2014,9135,1034,2,31,20,1467,4001,220,2386,0.281822,0.378856,0.540636,12,F,48,IT,true,false,1,1,13,214383,28,4,3,14,1.5,0.231133,0.176444,0.405742,0.29547,FALSE
08/12/2014,9135,1034,2,30,18,1467,1243,67.5,1423,0.060035,0.062674,0.157835,12,F,48,IT,true,false,1,1,14,214383,30,4,4,14,2,0.170929,0.151912,0.220765,0.266506,FALSE
15/12/2014,9135,1034,1,26,15,1003,1870,205,3826,0.317778,0.358437,0.484821,12,F,48,IT,true,false,1,2,15,214383,31,4,3,13,1.5,0.188907,0.167593,0.210556,0.246301,FALSE
22/12/2014,9135,1034,0,0,0,?,0,0,0,0,0,0,12,F,48,IT,true,false,?,?,16,214383,31,4,1,12,0.5,0.158889,0.1546,0.179219,0.224911,FALSE
29/12/2014,9135,1034,4,60,37,2934,1698,100,1998,0.020511,0.076722,0.081567,12,F,48,IT,true,false,2,1,17,214383,35,3,4,13,2,0.010256,0.131347,0.038361,0.187244,FALSE
05/01/2015,9135,1034,2,44,25,1467,3477,280,2218,0.043952,0.143868,0.233639,1,F,48,IT,true,false,1,1,18,214383,37,2,6,12,3,0.032232,0.113068,0.110295,0.181648,FALSE
12/01/2015,9135,1034,2,39,24,1467,4028,122.5,3353,0.095017,0.107308,0.329224,1,F,48,IT,true,false,1,?,19,214383,39,1,4,14,2,0.069485,0.124945,0.125588,0.195062,TRUE
23/03/2015,9135,1034,1,24,14,1003,301,0,3564,0.03669,0.024103,0.096708,3,F,48,IT,true,false,?,1,1,214384,1,4,1,1,1,0.03669,0.03669,0.024103,0.024103,FALSE
30/03/2015,9135,1034,1,10,10,464,5534,15,6442,0.027249,0.030862,0.114568,3,F,48,IT,true,false,1,2,2,214384,2,4,2,2,1,0.031969,0.031969,0.027482,0.027482,FALSE
06/04/2015,9135,1034,0,0,0,?,0,0,0,0,0,0,3,F,48,IT,true,false,?,?,3,214384,2,4,1,2,0.5,0.013624,0.021313,0.015431,0.018322,FALSE
13/04/2015,9135,1034,1,24,14,1003,1320,0,720,0.182972,0.09866,0.493827,4,F,48,IT,true,false,2,1,4,214384,3,4,1,3,0.5,0.091486,0.061728,0.04933,0.038406,FALSE
20/04/2015,9135,1034,3,52,32,2470,2220,0,1396,0.050755,0.085998,0.344992,4,F,48,IT,true,false,1,3,5,214384,6,4,4,6,2,0.116863,0.059533,0.092329,0.047925,FALSE
27/04/2015,9135,1034,0,0,0,?,0,0,0,0,0,0,4,F,48,IT,true,false,?,?,6,214384,6,4,3,6,1.5,0.025377,0.049611,0.042999,0.039937,FALSE
04/05/2015,9135,1034,0,0,0,?,0,0,0,0,0,0,4,F,48,IT,true,false,?,?,7,214384,6,4,0,6,0,0,0.042524,0,0.034232,FALSE
11/05/2015,9135,1034,2,49,29,2006,929,0,929,0.058652,0.052514,0.18107,5,F,48,IT,true,false,3,2,8,214384,8,4,2,8,1,0.029326,0.04454,0.026257,0.036517,FALSE
18/05/2015,9135,1034,0,0,0,?,0,0,0,0,0,0,5,F,48,IT,true,false,?,?,9,214384,8,3,2,7,1,0.029326,0.039953,0.026257,0.033504,FALSE
25/05/2015,9135,1034,3,30,20,1931,3000,0,1500,0.15242,0.202163,0.508708,5,F,48,IT,true,false,2,1,10,214384,11,2,3,9,1.5,0.07621,0.0556,0.101081,0.054917,FALSE
01/06/2015,9135,1034,1,37,27,1003,5822,50,7231,0.055453,0.144928,0.188983,6,F,48,IT,true,false,1,?,11,214384,12,1,4,10,2,0.103936,0.062531,0.173546,0.073033,TRUE
20/07/2015,9135,1034,2,33,23,1467,1948,0,2754,0.046117,0.080035,0.31062,7,F,48,IT,true,false,?,?,1,214385,2,1,2,2,2,0.046117,0.046117,0.080035,0.080035,TRUE
17/11/2014,9193,1366,2,69,25,2135,5160,1196.5,3430,0.861634,0.855323,0.8761,11,M,27,IT,true,false,?,1,1,318505,2,2,2,2,2,0.861634,0.861634,0.855323,0.855323,FALSE
24/11/2014,9193,1366,1,35,12,1021,816,127.5,61,0.135528,0.159986,0.445651,11,M,27,IT,true,false,1,?,2,318505,3,1,3,3,1.5,0.498581,0.498581,0.507655,0.507655,TRUE
05/01/2015,9193,1366,1,33,12,1040,0,0,0,0,0,0,1,M,27,IT,true,false,?,?,1,318506,1,1,1,1,1,0,0,0,0,TRUE
01/06/2015,9200,4312,2,26,26,646,2928,14.5,63,0.531347,0.509852,0.545043,6,F,15,IT,false,false,?,1,1,942830,2,2,2,2,2,0.531347,0.531347,0.509852,0.509852,FALSE
08/06/2015,9200,4312,1,13,13,323,1428,14.5,1456,0.908848,0.936371,0.840087,6,F,15,IT,false,false,1,?,2,942830,3,1,3,3,1.5,0.720098,0.720098,0.723111,0.723111,TRUE
28/09/2015,9268,1870,2,36,18,1678,6276,206,4637,0.797992,0.805863,0.77907,9,F,27,IT,true,true,?,1,1,411820,2,4,2,2,2,0.797992,0.797992,0.805863,0.805863,FALSE
29/09/2014,9311,1366,2,22,12,530,1770,240,2723,0.373615,0.373648,0.385576,9,M,42,IT,true,false,?,1,1,318507,2,4,2,2,2,0.373615,0.373615,0.373648,0.373648,FALSE
06/10/2014,9311,1366,1,16,6,265,2391,315,2687,0.544471,0.529154,0.646897,10,M,42,IT,true,false,1,1,2,318507,3,4,3,3,1.5,0.459043,0.459043,0.451401,0.451401,FALSE
13/10/2014,9311,1366,2,22,12,530,0,0,0,0,0,0,10,M,42,IT,true,false,1,1,3,318507,5,4,3,5,1.5,0.272235,0.306029,0.264577,0.300934,FALSE
20/10/2014,9311,1366,1,17,8,265,1035,120,3054,0,0.080688,0.272959,10,M,42,IT,true,false,1,2,4,318507,6,3,3,6,1.5,0,0.229521,0.040344,0.245873,FALSE
27/10/2014,9311,1366,0,0,0,?,0,0,0,0,0,0,10,M,42,IT,true,false,?,?,5,318507,6,2,1,6,0.5,0,0.183617,0.040344,0.196698,FALSE
03/11/2014,9311,1366,1,11,6,265,0,0,0,0,0,0,11,M,42,IT,true,false,2,?,6,318507,7,1,1,7,0.5,0,0.153014,0,0.163915,TRUE
16/03/2015,9347,240,3,75,29,1405,6098,333.5,4509,0.992287,0.992659,0.996489,3,M,40,IT,true,true,?,1,1,36028,3,4,3,3,3,0.992287,0.992287,0.992659,0.992659,FALSE
23/03/2015,9347,240,3,75,29,1405,5768,368,3886,0.919859,0.946345,0.957243,3,M,40,IT,true,true,1,1,2,36028,6,4,6,6,3,0.956073,0.956073,0.969502,0.969502,FALSE
30/03/2015,9347,240,1,25,10,420,1464,115.5,3234,0.790457,0.766582,0.744622,3,M,40,IT,true,true,1,1,3,36028,7,4,4,7,2,0.855158,0.900868,0.856463,0.901862,FALSE
06/04/2015,9347,240,4,100,39,1825,6078,425,3353,0.703934,0.704968,0.716448,4,M,40,IT,true,true,1,1,4,36028,11,4,5,11,2.5,0.747196,0.851634,0.735775,0.852638,FALSE
13/04/2015,9347,240,2,49,18,861,3705,241.5,4120,0.992238,0.993364,0.995696,4,M,40,IT,true,true,1,2,5,36028,13,4,6,13,3,0.848086,0.879755,0.849166,0.880784,FALSE
20/04/2015,9347,240,0,0,0,?,0,0,0,0,0,0,4,M,40,IT,true,true,?,?,6,36028,13,4,2,13,1,0.496119,0.733129,0.496682,0.733986,FALSE
27/04/2015,9347,240,2,48,18,867,4127,351,4300,0.93774,0.895863,0.869734,4,M,40,IT,true,true,2,1,7,36028,15,4,2,15,1,0.46887,0.762359,0.447931,0.757112,FALSE
04/05/2015,9347,240,3,73,27,1378,6117,447,3816,0.989897,0.991475,0.991231,5,M,40,IT,true,true,1,1,8,36028,18,4,5,18,2.5,0.963818,0.790802,0.943669,0.786407,FALSE
11/05/2015,9347,240,4,97,36,1728,5429,393,3220,0.662374,0.617043,0.588106,5,M,40,IT,true,true,1,1,9,36028,22,4,7,19,3.5,0.826136,0.749562,0.804259,0.739455,FALSE
18/05/2015,9347,240,1,24,9,350,0,0,0,0,0,0,5,M,40,IT,true,true,1,1,10,36028,23,4,5,17,2.5,0.331187,0.63458,0.308521,0.621162,FALSE
25/05/2015,9347,240,3,83,34,2129,5993,764.75,3201,0.80746,0.824879,0.767947,5,M,40,IT,true,true,1,1,11,36028,26,4,4,19,2,0.40373,0.636705,0.41244,0.628449,FALSE
01/06/2015,9347,240,3,83,34,2129,4794,600,3689,0.661561,0.662769,0.661991,6,M,40,IT,true,true,1,1,12,36028,29,3,6,18,3,0.734511,0.631409,0.743824,0.623174,FALSE
08/06/2015,9347,240,3,83,34,2244,7133,794.75,4025,0.892586,0.890134,0.843307,6,M,40,IT,true,true,1,1,13,36028,32,2,6,19,3,0.777073,0.618952,0.776451,0.61027,FALSE
15/06/2015,9347,240,1,30,12,838,1764,102.5,3007,0.469681,0.501861,0.452234,6,M,40,IT,true,true,1,?,14,36028,33,1,4,20,2,0.681134,0.677662,0.695998,0.673003,TRUE
17/02/2014,9381,3030,2,36,20,1132,2289,920,2309,0.764684,0.824875,0.577871,2,M,49,IT,true,false,?,1,1,649731,2,4,2,2,2,0.764684,0.764684,0.824875,0.824875,FALSE
24/02/2014,9381,3030,2,36,20,1132,3652,960,3136,0.92683,0.940229,0.777751,2,M,49,IT,true,false,1,1,2,649731,4,4,4,4,2,0.845757,0.845757,0.882552,0.882552,FALSE
03/03/2014,9381,3030,3,80,34,2768,6664,1148,2711,0.653721,0.653224,0.661301,3,M,49,IT,true,false,1,1,3,649731,7,4,5,7,2.5,0.790276,0.781745,0.796726,0.806109,FALSE
10/03/2014,9381,3030,2,51,20,1234,4371,849,3228,0.978563,0.982581,0.983886,3,M,49,IT,true,false,1,1,4,649731,9,4,5,9,2.5,0.816142,0.83095,0.817903,0.850227,FALSE
17/03/2014,9381,3030,1,29,11,773,2766,540.5,2354,0.996722,0.996734,0.99848,3,M,49,IT,true,false,1,1,5,649731,10,4,3,10,1.5,0.987642,0.864104,0.989658,0.879529,FALSE
24/03/2014,9381,3030,2,52,20,1285,4572,909.5,2668,0.996359,0.997127,0.998304,3,M,49,IT,true,false,1,1,6,649731,12,4,3,12,1.5,0.996541,0.886147,0.99693,0.899128,FALSE
31/03/2014,9381,3030,2,52,20,1285,4572,909.5,3309,0.996359,0.997127,0.998304,3,M,49,IT,true,false,1,2,7,649731,14,4,4,14,2,0.996359,0.901891,0.997127,0.913128,FALSE
07/04/2014,9381,3030,0,0,0,?,0,0,0,0,0,0,3,M,49,IT,true,false,?,?,8,649731,14,4,2,14,1,0.49818,0.789155,0.498563,0.798987,FALSE
14/04/2014,9381,3030,1,23,9,512,1806,369,3443,0.995996,0.997519,0.998127,4,M,49,IT,true,false,2,4,9,649731,15,4,1,13,0.5,0.497998,0.818069,0.49876,0.820568,FALSE
21/04/2014,9381,3030,0,0,0,?,0,0,0,0,0,0,4,M,49,IT,true,false,?,?,10,649731,15,4,1,11,0.5,0.497998,0.702215,0.49876,0.703039,FALSE
28/04/2014,9381,3030,0,0,0,?,0,0,0,0,0,0,4,M,49,IT,true,false,?,?,11,649731,15,4,0,8,0,0,0.6205,0,0.621386,FALSE
05/05/2014,9381,3030,0,0,0,?,0,0,0,0,0,0,4,M,49,IT,true,false,?,?,12,649731,15,4,0,6,0,0,0.49818,0,0.498563,FALSE
12/05/2014,9381,3030,2,52,20,1285,4572,909.5,3356,0.996359,0.997127,0.998304,5,M,49,IT,true,false,4,1,13,649731,17,4,2,7,1,0.49818,0.498134,0.498563,0.498612,FALSE
19/05/2014,9381,3030,2,52,20,1285,4572,909.5,3324,0.996359,0.997127,0.998304,5,M,49,IT,true,false,1,1,14,649731,19,4,4,7,2,0.996359,0.498134,0.997127,0.498612,FALSE
26/05/2014,9381,3030,2,52,20,1302,4530,894.5,3604,0.993722,0.994553,0.992568,5,M,49,IT,true,false,1,1,15,649731,21,3,4,7,2,0.995041,0.497805,0.99584,0.498291,FALSE
02/06/2014,9381,3030,2,52,20,1302,1410,18,2092,0.223949,0.269222,0.2244,6,M,49,IT,true,false,1,1,16,649731,23,2,4,9,2,0.608835,0.525798,0.631887,0.531943,FALSE
09/06/2014,9381,3030,2,52,20,1302,1806,369,32,0.497998,0.49876,0.499064,6,M,49,IT,true,false,1,?,17,649731,25,1,4,10,2,0.360974,0.463548,0.383991,0.469598,TRUE
29/09/2014,9383,3000,2,37,17,1467,2466,72.5,2308,0.286283,0.383104,0.55471,9,M,50,IT,true,true,?,3,1,644062,2,4,2,2,2,0.286283,0.286283,0.383104,0.383104,FALSE
06/10/2014,9383,3000,0,0,0,?,0,0,0,0,0,0,9,M,50,IT,true,true,?,?,2,644062,2,4,2,2,1,0.143141,0.143141,0.191552,0.191552,FALSE
13/10/2014,9383,3000,0,0,0,?,0,0,0,0,0,0,9,M,50,IT,true,true,?,?,3,644062,2,4,0,2,0,0,0.095428,0,0.127701,FALSE
20/10/2014,9383,3000,1,22,9,1389,2605,35.75,3689,0.395468,0.530328,0.349332,10,M,50,IT,true,true,3,2,4,644062,3,4,1,3,0.5,0.197734,0.170438,0.265164,0.228358,FALSE
27/10/2014,9383,3000,0,0,0,?,0,0,0,0,0,0,10,M,50,IT,true,true,?,?,5,644062,3,4,1,3,0.5,0.197734,0.13635,0.265164,0.182686,FALSE
03/11/2014,9383,3000,1,20,9,1972,3045,0,3116,0.102835,0.091592,0.206081,11,M,50,IT,true,true,2,3,6,644062,4,4,1,4,0.5,0.051418,0.130764,0.045796,0.167504,FALSE
10/11/2014,9383,3000,0,0,0,?,0,0,0,0,0,0,11,M,50,IT,true,true,?,?,7,644062,4,4,1,4,0.5,0.051418,0.112084,0.045796,0.143575,FALSE
17/11/2014,9383,3000,0,0,0,?,0,0,0,0,0,0,11,M,50,IT,true,true,?,?,8,644062,4,3,0,4,0,0,0.098073,0,0.125628,FALSE
24/11/2014,9383,3000,1,20,9,1972,2171,0,2946,0.071648,0.063814,0.143581,11,M,50,IT,true,true,3,1,9,644062,5,2,1,3,0.5,0.035824,0.071244,0.031907,0.085717,FALSE
01/12/2014,9383,3000,1,20,9,1972,3045,0,3082,0.102375,0.091182,0.20516,12,M,50,IT,true,true,1,?,10,644062,6,1,2,4,1,0.087011,0.084041,0.077498,0.097114,TRUE
12/01/2015,9383,3000,1,20,9,1972,3045,0,3115,0.106284,0.094663,0.212991,1,M,50,IT,true,true,?,1,1,644063,1,2,1,1,1,0.106284,0.106284,0.094663,0.094663,FALSE
19/01/2015,9383,3000,1,20,9,1972,3045,0,3114,0.105977,0.09439,0.212377,1,M,50,IT,true,true,1,?,2,644063,2,1,2,2,1,0.10613,0.10613,0.094526,0.094526,TRUE
23/03/2015,9383,3000,1,20,9,1972,0,0,0,0,0,0,3,M,50,IT,true,true,?,?,1,644064,1,1,1,1,1,0,0,0,0,TRUE
13/07/2015,9383,3000,1,20,9,1972,0,0,0,0,0,0,7,M,50,IT,true,true,?,?,1,644065,1,1,1,1,1,0,0,0,0,TRUE
12/01/2015,9429,1200,1,42,13,1040,4269,130,3697,0.903899,0.974367,0.945062,1,F,16,IT,true,false,?,1,1,271045,1,4,1,1,1,0.903899,0.903899,0.974367,0.974367,FALSE
19/01/2015,9429,1200,1,42,13,1045,4258,145,5698,0.889302,0.917128,0.953413,1,F,16,IT,true,false,1,1,2,271045,2,4,2,2,1,0.896601,0.896601,0.945747,0.945747,FALSE
26/01/2015,9429,1200,1,47,13,1150,4001,145,4146,0.970622,0.995611,0.995456,1,F,16,IT,true,false,1,2,3,271045,3,4,2,3,1,0.929962,0.921274,0.95637,0.962369,FALSE
02/02/2015,9429,1200,0,0,0,?,0,0,0,0,0,0,1,F,16,IT,true,false,?,?,4,271045,3,4,1,3,0.5,0.485311,0.690956,0.497806,0.721777,FALSE
09/02/2015,9429,1200,1,47,13,1150,4004,145,4329,0.970318,0.994736,0.993355,2,F,16,IT,true,false,2,2,5,271045,4,4,1,4,0.5,0.485159,0.746828,0.497368,0.776368,FALSE
16/02/2015,9429,1200,0,0,0,?,0,0,0,0,0,0,2,F,16,IT,true,false,?,?,6,271045,4,4,1,4,0.5,0.485159,0.622357,0.497368,0.646974,FALSE
23/02/2015,9429,1200,1,47,13,1150,4008,145,4593,0.969187,0.994298,0.992304,2,F,16,IT,true,false,2,2,7,271045,5,4,1,5,0.5,0.484593,0.671904,0.497149,0.696591,FALSE
02/03/2015,9429,1200,0,0,0,?,0,0,0,0,0,0,2,F,16,IT,true,false,?,?,8,271045,5,4,1,5,0.5,0.484593,0.587916,0.497149,0.609517,FALSE
09/03/2015,9429,1200,1,47,13,1150,3593,145,4478,0.924242,0.97766,0.952374,3,F,16,IT,true,false,2,4,9,271045,6,4,1,5,0.5,0.462121,0.590459,0.48883,0.609929,FALSE
16/03/2015,9429,1200,0,0,0,?,0,0,0,0,0,0,3,F,16,IT,true,false,?,?,10,271045,6,4,1,4,0.5,0.462121,0.479296,0.48883,0.495288,FALSE
23/03/2015,9429,1200,0,0,0,?,0,0,0,0,0,0,3,F,16,IT,true,false,?,?,11,271045,6,4,0,3,0,0,0.357968,0,0.370837,FALSE
30/03/2015,9429,1200,0,0,0,?,0,0,0,0,0,0,3,F,16,IT,true,false,?,?,12,271045,6,4,0,3,0,0,0.357968,0,0.370837,FALSE
06/04/2015,9429,1200,1,54,18,1286,4126,258,4678,0.972665,0.978814,0.980027,4,F,16,IT,true,false,4,1,13,271045,7,4,1,3,0.5,0.486333,0.358262,0.489407,0.368846,FALSE
13/04/2015,9429,1200,2,114,37,2572,8566,516,5952,0.942133,0.987455,0.984531,4,F,16,IT,true,false,1,1,14,271045,9,4,3,5,1.5,0.957399,0.476028,0.983134,0.492278,FALSE
20/04/2015,9429,1200,1,54,18,1286,3702,233,4749,0.935545,0.966669,0.936066,4,F,16,IT,true,false,1,2,15,271045,10,4,3,5,1.5,0.938839,0.471823,0.977062,0.488825,FALSE
27/04/2015,9429,1200,0,0,0,?,0,0,0,0,0,0,4,F,16,IT,true,false,?,?,16,271045,10,3,1,5,0.5,0.467773,0.471823,0.483335,0.488825,FALSE
04/05/2015,9429,1200,1,54,18,1286,4124,258,4531,0.978453,0.987997,0.987115,5,F,16,IT,true,false,2,1,17,271045,11,2,1,5,0.5,0.489226,0.4786,0.493999,0.490117,FALSE
11/05/2015,9429,1200,1,55,18,1286,4124,278,4898,0.96855,0.980884,0.974866,5,F,16,IT,true,false,1,?,18,271045,12,1,2,6,1,0.973501,0.599668,0.984441,0.612727,TRUE
27/01/2014,9547,4150,0,0,0,?,0,0,0,0,0,0,1,M,21,IT,true,true,?,?,4,914436,2,4,0,2,0,0,0.124154,0,0.124329,FALSE
03/02/2014,9547,4150,3,94,33,2386,6210,850,1906,0.671051,0.650146,0.733901,2,M,21,IT,true,true,4,1,5,914436,5,4,3,5,1.5,0.335526,0.233533,0.325073,0.229492,FALSE
10/02/2014,9547,4150,4,125,44,3049,11928,1600.5,3097,0.941656,0.959587,0.963038,2,M,21,IT,true,true,1,1,6,914436,9,4,7,9,3.5,0.806354,0.351554,0.804867,0.351175,FALSE
17/02/2014,9547,4150,6,188,67,4823,13758,1921.5,3866,0.698631,0.673585,0.751817,2,M,21,IT,true,true,1,1,7,914436,15,3,10,15,5,0.820143,0.401136,0.816586,0.397233,FALSE
24/02/2014,9547,4150,2,60,21,1377,5124,716.5,3910,0.902019,0.897233,0.966778,2,M,21,IT,true,true,1,1,8,914436,17,2,8,17,4,0.800325,0.463747,0.785409,0.459733,FALSE
03/03/2014,9547,4150,1,35,13,1009,2982,357.5,3214,0.689346,0.710325,0.843017,3,M,21,IT,true,true,1,?,9,914436,18,1,3,16,1.5,0.795682,0.487838,0.803779,0.48636,TRUE
29/09/2014,9551,3110,3,77,32,2371,10427,970,5015,0.654646,0.761377,0.614223,9,M,68,IT,true,true,?,1,1,674426,3,4,3,3,3,0.654646,0.654646,0.761377,0.761377,FALSE
06/10/2014,9551,3110,3,64,24,2369,11556,555,3613,0.836994,0.867867,0.67831,10,M,68,IT,true,true,1,1,2,674426,6,4,6,6,3,0.74582,0.74582,0.814622,0.814622,FALSE
13/10/2014,9551,3110,3,77,33,2371,10084,885,4167,0.348872,0.398334,0.454656,10,M,68,IT,true,true,1,1,3,674426,9,4,6,9,3,0.592933,0.613504,0.633101,0.67586,FALSE
20/10/2014,9551,3110,2,46,19,1580,8779,515,4791,0.722332,0.83614,0.722772,10,M,68,IT,true,true,1,1,4,674426,11,4,5,11,2.5,0.535602,0.640711,0.617237,0.71593,FALSE
27/10/2014,9551,3110,3,69,29,2369,16085,727.5,5459,0.691188,0.775827,0.52687,10,M,68,IT,true,true,1,1,5,674426,14,4,5,14,2.5,0.70676,0.650806,0.805984,0.727909,FALSE
03/11/2014,9551,3110,4,93,36,3160,20509,927.5,5316,0.728156,0.754442,0.475211,11,M,68,IT,true,true,1,1,6,674426,18,4,7,18,3.5,0.709672,0.663698,0.765135,0.732331,FALSE
10/11/2014,9551,3110,3,77,31,2371,15373,935,5576,0.640451,0.600122,0.346475,11,M,68,IT,true,true,1,1,7,674426,21,4,7,21,3.5,0.684303,0.660377,0.677282,0.713444,FALSE
17/11/2014,9551,3110,3,72,28,2369,18167,445,5791,0.679749,0.648435,0.298597,11,M,68,IT,true,true,1,1,8,674426,24,3,6,24,3,0.6601,0.662798,0.624279,0.705318,FALSE
24/11/2014,9551,3110,6,158,50,4816,35806,1965.5,6116,0.788882,0.810809,0.463945,11,M,68,IT,true,true,1,1,9,674426,30,2,9,27,4.5,0.734316,0.679578,0.729622,0.711497,FALSE
01/12/2014,9551,3110,2,61,18,1656,10146,754,4578,0.711505,0.79024,0.464807,12,M,68,IT,true,true,1,?,10,674426,32,1,8,26,4,0.750194,0.663892,0.800524,0.701794,TRUE
26/01/2015,9551,3110,1,30,8,777,555,45,313,0.124422,0.331283,0.055013,1,M,68,IT,true,true,?,1,1,674427,1,4,1,1,1,0.124422,0.124422,0.331283,0.331283,FALSE
02/02/2015,9551,3110,2,65,20,1656,11218,784,6111,0.619061,0.670074,0.284476,2,M,68,IT,true,true,1,1,2,674427,3,4,3,3,1.5,0.371741,0.371741,0.500679,0.500679,FALSE
09/02/2015,9551,3110,3,92,26,2433,17840,1404,5857,0.68341,0.694221,0.287906,2,M,68,IT,true,true,1,1,3,674427,6,4,5,6,2.5,0.651236,0.475631,0.682148,0.565193,FALSE
16/02/2015,9551,3110,2,60,17,1656,12602,784,6060,0.695376,0.762978,0.470073,2,M,68,IT,true,true,1,1,4,674427,8,4,5,8,2.5,0.689393,0.530567,0.7286,0.614639,FALSE
23/02/2015,9551,3110,6,177,50,4968,25357,1725.5,5511,0.501641,0.56761,0.294852,2,M,68,IT,true,true,1,2,5,674427,14,4,8,14,4,0.598508,0.524782,0.665294,0.605233,FALSE
02/03/2015,9551,3110,0,0,0,?,0,0,0,0,0,0,2,M,68,IT,true,true,?,?,6,674427,14,4,6,14,3,0.250821,0.437318,0.283805,0.504361,FALSE
09/03/2015,9551,3110,2,59,16,1554,5804,532.5,5528,0.322922,0.404598,0.322455,3,M,68,IT,true,true,2,1,7,674427,16,4,2,16,1,0.161461,0.420976,0.202299,0.490109,FALSE
16/03/2015,9551,3110,7,200,58,5949,18614,2062.5,9450,0.599527,0.582303,0.689805,3,M,68,IT,true,true,1,1,8,674427,23,4,9,23,4.5,0.461224,0.443295,0.49345,0.501633,FALSE
23/03/2015,9551,3110,3,97,31,2433,8219,1606.5,2991,0.589262,0.636362,0.31258,3,M,68,IT,true,true,1,2,9,674427,26,4,10,25,5,0.594395,0.5014,0.609333,0.539768,FALSE
30/03/2015,9551,3110,0,0,0,?,0,0,0,0,0,0,3,M,68,IT,true,true,?,?,10,674427,26,4,3,23,1.5,0.294631,0.424017,0.318181,0.456009,FALSE
06/04/2015,9551,3110,5,173,63,4089,18000,2603,3677,0.495317,0.602829,0.425436,4,M,68,IT,true,true,2,1,11,674427,31,4,5,25,2.5,0.247658,0.400506,0.301415,0.444585,FALSE
13/04/2015,9551,3110,6,209,78,4968,26958,3132,3850,0.457985,0.655058,0.419439,4,M,68,IT,true,true,1,1,12,674427,37,4,11,29,5.5,0.476651,0.370832,0.628944,0.431095,FALSE
20/04/2015,9551,3110,6,207,74,4968,27076,2729,4076,0.43827,0.618017,0.357036,4,M,68,IT,true,true,1,1,13,674427,43,4,12,29,6,0.448127,0.36291,0.636538,0.437396,FALSE
27/04/2015,9551,3110,6,211,80,4968,26751,3302,3913,0.407038,0.537382,0.352469,4,M,68,IT,true,true,1,1,14,674427,49,4,12,35,6,0.422654,0.41379,0.5777,0.504569,FALSE
04/05/2015,9551,3110,3,110,44,2535,16083,1698,5093,0.408777,0.620291,0.304897,5,M,68,IT,true,true,1,1,15,674427,52,4,9,36,4.5,0.407908,0.424522,0.578837,0.53153,FALSE
11/05/2015,9551,3110,7,245,85,5745,39372,3757,5019,0.462071,0.601314,0.283332,5,M,68,IT,true,true,1,1,16,674427,59,4,10,36,5,0.435424,0.40734,0.610803,0.533907,FALSE
18/05/2015,9551,3110,7,234,82,5847,40191,3433.5,4974,0.508163,0.677979,0.369815,5,M,68,IT,true,true,1,1,17,674427,66,4,14,40,7,0.485117,0.397203,0.639646,0.539109,FALSE
25/05/2015,9551,3110,4,136,48,3312,20436,2088,4668,0.462432,0.560064,0.356518,5,M,68,IT,true,true,1,1,18,674427,70,4,11,44,5.5,0.485298,0.455007,0.619022,0.609117,FALSE
